date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:14	17592/17592	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:37:32%20GMT	https://www.wuxiaworld.com/assets/inter-v8-latin-700-YMG7pBvT.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/inter-v8-latin-700-YMG7pBvT.woff2	(from https://www.wuxiaworld.com/)
12:21:14	215693/215693	---MCZ	200	added ('OK')	text/css	date:Wed,%2006%20Nov%202024%2021:35:27%20GMT	https://www.wuxiaworld.com/assets/app-DQoXJp65.css	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/app-DQoXJp65.css	(from https://www.wuxiaworld.com/)
12:21:16	17564/17564	---M--	200	added ('OK')	font/woff2	date:Thu,%2007%20Nov%202024%2000:18:10%20GMT	https://www.wuxiaworld.com/assets/inter-v8-latin-600-Do_HpvrI.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/inter-v8-latin-600-Do_HpvrI.woff2	(from https://www.wuxiaworld.com/)
12:21:17	16608/16608	---M--	200	added ('OK')	font/woff2	date:Mon,%2011%20Nov%202024%2006:36:30%20GMT	https://www.wuxiaworld.com/assets/inter-v8-latin-regular-C0b7ZYuD.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/inter-v8-latin-regular-C0b7ZYuD.woff2	(from https://www.wuxiaworld.com/)
12:21:19	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2013%20Nov%202024%2005:21:16%20GMT	https://www.googletagmanager.com/gtm.js?id=	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.googletagmanager.com/gtm.f5445.delayed	(from https://www.wuxiaworld.com/)
12:21:20	202230/202230	---MC-	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2003:00:00%20GMT	https://www.googletagmanager.com/gtm.js?id=GTM-TZVRR9XN	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.googletagmanager.com/gtmc322.js	(from https://www.wuxiaworld.com/)
12:21:20	17448/17448	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:37:32%20GMT	https://www.wuxiaworld.com/assets/inter-v8-latin-500-BBCcZVJd.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/inter-v8-latin-500-BBCcZVJd.woff2	(from https://www.wuxiaworld.com/)
12:21:20	220925/220925	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:17%20GMT	https://www.wuxiaworld.com/novels	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novels.html	(from https://www.wuxiaworld.com/)
12:21:20	1232348/1232348	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2006%20Nov%202024%2021:41:40%20GMT	https://www.wuxiaworld.com/assets/app.CLdFaYYQ.min.js	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/app.CLdFaYYQ.min.js	(from https://www.wuxiaworld.com/)
12:21:21	44907/44907	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:17%20GMT	https://www.wuxiaworld.com/manage/bookmarks	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/manage/bookmarks.html	(from https://www.wuxiaworld.com/)
12:21:21	157160/157160	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:18%20GMT	https://www.wuxiaworld.com/novel/the-regressor-of-mount-hua	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/the-regressor-of-mount-hua.html	(from https://www.wuxiaworld.com/)
12:21:21	172392/172392	---M--	200	added ('OK')	image/jpeg	etag:%22ac436b2854fbc0d337c3e1f3e62238cb%22	https://cdn.wuxiaworld.com/images/banners/TROMH_BG_08080d.jpg?v=3b3d091c46eb1f567e3375f3c4fa5501cb763abf	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/TROMH_BG_08080decc7.jpg	(from https://www.wuxiaworld.com/)
12:21:22	386106/386106	---M--	200	added ('OK')	image/png	etag:%223cc1a75a9af55c25958d953e9a11cd11%22	https://cdn.wuxiaworld.com/images/characters/TROMH_Character%20660x500.png?v=9dea54014fbfd860683112c5e106f0d80344576d	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/TROMH_Character%20660x500735e.png	(from https://www.wuxiaworld.com/)
12:21:23	162961/162961	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:20%20GMT	https://www.wuxiaworld.com/novel/a-pawns-passage	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/a-pawns-passage.html	(from https://www.wuxiaworld.com/)
12:21:23	354021/354021	---M--	200	added ('OK')	image/jpeg	etag:%220cbd3cfe7573d2d6b5f3c4fc874217f0%22	https://cdn.wuxiaworld.com/images/banners/APP_%23BG181818.jpg?v=a05a23559c58f3e335d3b46e3f93be4aa3be0122	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/APP_#BG181818d065.jpg	(from https://www.wuxiaworld.com/)
12:21:23	184971/184971	---M--	200	added ('OK')	image/png	etag:%22d30a7b2919c95066a106561b861bfd00%22	https://cdn.wuxiaworld.com/images/characters/MC%20(2).PNG?v=9ad6004aeccffc6991139db8892d2c4ef33d2056	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/MC%20(2)e228.png	(from https://www.wuxiaworld.com/)
12:21:24	137853/137853	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:21%20GMT	https://www.wuxiaworld.com/novel/wayfarer	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/wayfarer.html	(from https://www.wuxiaworld.com/)
12:21:24	95282/95282	---M--	200	added ('OK')	image/jpeg	etag:%229305a7af19cce419c144a751a41decd1%22	https://cdn.wuxiaworld.com/images/banners/Wayfarer_BG%23aa6109.jpg?v=8362a9989b3dd9d00d9c8417421f22d3c80ada46	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/Wayfarer_BG#aa6109e97f.jpg	(from https://www.wuxiaworld.com/)
12:21:24	306274/306274	---M--	200	added ('OK')	image/png	etag:%2260ed8bfa469da73d7430e96debb50318%22	https://cdn.wuxiaworld.com/images/characters/Wayfarer_Character-470x538.png?v=5ba0994c1a131d8d895d9b6bf445a112f56b4263	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/Wayfarer_Character-470x5382937.png	(from https://www.wuxiaworld.com/)
12:21:25	146318/146318	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:22%20GMT	https://www.wuxiaworld.com/novel/unrivaled-martial-emperor	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/unrivaled-martial-emperor.html	(from https://www.wuxiaworld.com/)
12:21:25	96707/96707	---M--	200	added ('OK')	image/jpeg	etag:%224753d8b8d1350ddc3b70fcad315f64dd%22	https://cdn.wuxiaworld.com/images/banners/Unrivaled%20Martial%20Emperor_BG%23044574.jpg?v=dbdc74509e7fbfc1650985144d79e32a90e8b116	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/Unrivaled%20Martial%20Emperor_BG#0445749f8e.jpg	(from https://www.wuxiaworld.com/)
12:21:25	401761/401761	---M--	200	added ('OK')	image/png	etag:%227833e00bd166f2608c7481e2b225dc1b%22	https://cdn.wuxiaworld.com/images/characters/Unrivaled%20Martial%20Emperor_Character-546x684.png?v=dbedba78873212bd7372c1c089e23f51723a4dc5	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/Unrivaled%20Martial%20Emperor_Character-546x684e082.png	(from https://www.wuxiaworld.com/)
12:21:26	163490/163490	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:23%20GMT	https://www.wuxiaworld.com/novel/a-villains-will-to-survive	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/a-villains-will-to-survive.html	(from https://www.wuxiaworld.com/)
12:21:26	248017/248017	---M--	200	added ('OK')	image/jpeg	etag:%22a038730aa516887d961ad79c1376d8bc%22	https://cdn.wuxiaworld.com/images/banners/BKG%20%2320151d.jpg?v=b74d7a70f88397296cb1494ed310a9190385128b	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/BKG%20#20151db2b5.jpg	(from https://www.wuxiaworld.com/)
12:21:27	160695/160695	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:24%20GMT	https://www.wuxiaworld.com/novel/genius-archers-streaming	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/genius-archers-streaming.html	(from https://www.wuxiaworld.com/)
12:21:27	424550/424550	---M--	200	added ('OK')	image/png	etag:%22aff3ad925813ffebfaa3c4f2a7452481%22	https://cdn.wuxiaworld.com/images/characters/MC%20(1).PNG?v=78b13bd4ad525c7425fe620a32ea1b00a844591f	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/MC%20(1)1ab5.png	(from https://www.wuxiaworld.com/)
12:21:28	48780/48780	---M--	200	added ('OK')	image/jpeg	etag:%224950214873738407299e5989c2ea8610%22	https://cdn.wuxiaworld.com/images/banners/Genius%20Archer%e2%80%99s%20Streaming_BG%231f2127.jpg?v=cc8e128e29407f08ff9a2e364a120e5f7bd3b163	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/banners/Genius%20Archer%e2%80%99s%20Streaming_BG#1f2127c25b.jpg	(from https://www.wuxiaworld.com/)
12:21:31	205036/205036	---M--	200	added ('OK')	image/png	etag:%2224412e8511e67c62da2364fe75009ac8%22	https://cdn.wuxiaworld.com/images/characters/Genius%20Archer%e2%80%99s%20Streaming_MC%20(1).PNG?v=7ffe3ac1403adaa23f881cbe4ce9eb980ad16928	d:/My%20Web%20Sites/https___www.wuxiaworld.com/cdn.wuxiaworld.com/images/characters/Genius%20Archer%e2%80%99s%20Streaming_MC%20(1)837f.png	(from https://www.wuxiaworld.com/)
12:21:31	143656/143656	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:28%20GMT	https://www.wuxiaworld.com/news	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/news.html	(from https://www.wuxiaworld.com/)
12:21:31	48470/48470	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:28%20GMT	https://www.wuxiaworld.com/news/sss-class-revival-hunter-has-arrived	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/news/sss-class-revival-hunter-has-arrived.html	(from https://www.wuxiaworld.com/)
12:21:32	48183/48183	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:29%20GMT	https://www.wuxiaworld.com/news/on-hiatus-gods-personal-reasons	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/news/on-hiatus-gods-personal-reasons.html	(from https://www.wuxiaworld.com/)
12:21:32	48467/48467	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:29%20GMT	https://www.wuxiaworld.com/news/planet-pulverizer-a-mortals-ascent-and-overgeared-book-3	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/news/planet-pulverizer-a-mortals-ascent-and-overgeared-book-3.html	(from https://www.wuxiaworld.com/)
12:21:33	48913/48913	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:30%20GMT	https://www.wuxiaworld.com/news/the-cultivation-key-system-has-been-implemented	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/news/the-cultivation-key-system-has-been-implemented.html	(from https://www.wuxiaworld.com/)
12:21:33	54825/54825	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:30%20GMT	https://www.wuxiaworld.com/'/images/Bookcover@3x.png'	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/'/images/Bookcover@3x.html	(from https://www.wuxiaworld.com/)
12:21:34	54041/54041	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:30%20GMT	https://www.wuxiaworld.com/novel/	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/novel/index.html	(from https://www.wuxiaworld.com/)
12:21:34	18532/18532	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Nov%202024%2000:12:04%20GMT	https://www.wuxiaworld.com/images/champion-logo@3x.png	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/champion-logo@3x.png	(from https://www.wuxiaworld.com/)
12:21:34	47775/47775	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:31%20GMT	https://www.wuxiaworld.com/updates	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/updates.html	(from https://www.wuxiaworld.com/)
12:21:35	3650/3650	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2022:00:42%20GMT	https://www.wuxiaworld.com/images/apple-store-badge@3x.png	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/apple-store-badge@3x.png	(from https://www.wuxiaworld.com/)
12:21:35	9535/9535	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202024%2004:21:06%20GMT	https://www.wuxiaworld.com/images/google-play-badge@3x.png	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/google-play-badge@3x.png	(from https://www.wuxiaworld.com/)
12:21:36	49007/49007	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:33%20GMT	https://www.wuxiaworld.com/about	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/about.html	(from https://www.wuxiaworld.com/)
12:21:36	53046/53046	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:33%20GMT	https://www.wuxiaworld.com/contact-us	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/contact-us.html	(from https://www.wuxiaworld.com/)
12:21:37	53130/53130	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:34%20GMT	https://www.wuxiaworld.com/terms-of-service	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/terms-of-service.html	(from https://www.wuxiaworld.com/)
12:21:37	70790/70790	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:34%20GMT	https://www.wuxiaworld.com/privacy-policy	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/privacy-policy.html	(from https://www.wuxiaworld.com/)
12:21:38	55094/55094	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2005:21:35%20GMT	https://www.wuxiaworld.com/cookie-policy	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/cookie-policy.html	(from https://www.wuxiaworld.com/)
12:21:38	54420/54420	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2021:37:33%20GMT	https://www.wuxiaworld.com/images/sneakpeek-bg@3x.jpg	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/sneakpeek-bg@3x.jpg	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:38	17208/17208	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2021:44:19%20GMT	https://www.wuxiaworld.com/images/Noise@3x.jpg	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/Noise@3x.jpg	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:39	11860/11860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2021:42:11%20GMT	https://www.wuxiaworld.com/images/Noise-dark@3x.jpg	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/images/Noise-dark@3x.jpg	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:39	15784/15784	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2022:29:26%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-300-EvKWBL9d.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-300-EvKWBL9d.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:39	20348/20348	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Nov%202024%2005:21:14%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-300-Cx9SeV6m.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-300-Cx9SeV6m.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:40	15736/15736	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:44:19%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-regular-CEEi-WbQ.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-regular-CEEi-WbQ.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:40	20268/20268	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Nov%202024%2006:58:18%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-regular-CKhRtUFO.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-regular-CKhRtUFO.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:40	15872/15872	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:50:51%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-500-DRg8azjQ.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-500-DRg8azjQ.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:40	20464/20464	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Nov%202024%2014:01:38%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-500-BU-otfqs.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-500-BU-otfqs.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:41	15816/15816	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Nov%202024%2005:04:11%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-700-CqGedB_1.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-700-CqGedB_1.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:41	20356/20356	---M--	200	added ('OK')	font/woff	date:Fri,%2008%20Nov%202024%2009:58:36%20GMT	https://www.wuxiaworld.com/assets/roboto-v20-latin-700-CCwTn0--.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/roboto-v20-latin-700-CCwTn0--.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:42	16700/16700	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:52:52%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-300-C3ShPf9p.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-300-C3ShPf9p.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:42	20720/20720	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Nov%202024%2009:21:23%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-300-AjXRzfYp.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-300-AjXRzfYp.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:42	16692/16692	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:44:18%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-regular-CXM7C10U.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-regular-CXM7C10U.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:43	20676/20676	---M--	200	added ('OK')	font/woff	date:Sat,%2009%20Nov%202024%2001:21:01%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-regular-Bd6WqjJy.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-regular-Bd6WqjJy.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:43	16792/16792	---M--	200	added ('OK')	font/woff2	date:Fri,%2008%20Nov%202024%2010:46:40%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-500-BybI84BJ.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-500-BybI84BJ.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:43	20744/20744	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Nov%202024%2009:21:22%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-500-DNY7Af6x.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-500-DNY7Af6x.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:44	16712/16712	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:44:19%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-600-DalNwSIX.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-600-DalNwSIX.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:44	20636/20636	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Nov%202024%2017:55:33%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-600-DW5sjqTK.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-600-DW5sjqTK.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:45	16408/16408	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:44:18%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-700-BCo7LFYr.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-700-BCo7LFYr.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:45	20136/20136	---M--	200	added ('OK')	font/woff	date:Fri,%2008%20Nov%202024%2012:54:46%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-700-jtuosPmf.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-700-jtuosPmf.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:45	16664/16664	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Nov%202024%2021:52:52%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-800-Df0EaQCE.woff2	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-800-Df0EaQCE.woff2	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
12:21:46	20628/20628	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Nov%202024%2009:21:22%20GMT	https://www.wuxiaworld.com/assets/open-sans-v27-latin-800-Cot2Ep9n.woff	d:/My%20Web%20Sites/https___www.wuxiaworld.com/www.wuxiaworld.com/assets/open-sans-v27-latin-800-Cot2Ep9n.woff	(from https://www.wuxiaworld.com/assets/app-DQoXJp65.css)
